sent_id	sentence	mention	Llama-3	Mistral	Komodo	Merak
369	saham unggulan yang melemah antara lain Telkom (TLKM), BTPN (BTPN), Inco (INCO), Bumi Resources (BUMI), Semen Gresik (SMGR), BRI (BBRI), Indofood (INDF) dan lain sebagainya.	Semen Gresik	PT Semen Gresik	Semen Gresik	Semen Gresik	Semen Gresik
369	saham unggulan yang melemah antara lain Telkom (TLKM), BTPN (BTPN), Inco (INCO), Bumi Resources (BUMI), Semen Gresik (SMGR), BRI (BBRI), Indofood (INDF) dan lain sebagainya.	SMGR	Semen Gresik Raya	Semen Gresik	Semen Gresik	Semen Gresik
369	saham unggulan yang melemah antara lain Telkom (TLKM), BTPN (BTPN), Inco (INCO), Bumi Resources (BUMI), Semen Gresik (SMGR), BRI (BBRI), Indofood (INDF) dan lain sebagainya.	BRI	Bank Rakyat Indonesia	Bank Rakyat Indonesia	Bank Rakyat Indonesia	Bank Rakyat Indonesia
369	saham unggulan yang melemah antara lain Telkom (TLKM), BTPN (BTPN), Inco (INCO), Bumi Resources (BUMI), Semen Gresik (SMGR), BRI (BBRI), Indofood (INDF) dan lain sebagainya.	BBRI	Bank BRI	Bank Rakyat Indonesia	Bank Bukopin	Bank BRI
369	saham unggulan yang melemah antara lain Telkom (TLKM), BTPN (BTPN), Inco (INCO), Bumi Resources (BUMI), Semen Gresik (SMGR), BRI (BBRI), Indofood (INDF) dan lain sebagainya.	Indofood	PT Indofood Sukses Makmur	None	None	Indofood Sukses Makmur Tbk
369	saham unggulan yang melemah antara lain Telkom (TLKM), BTPN (BTPN), Inco (INCO), Bumi Resources (BUMI), Semen Gresik (SMGR), BRI (BBRI), Indofood (INDF) dan lain sebagainya.	INDF	Indofood Sukses Makmur	Indofood	Industri Pangan	Indofood Sukses Makmur Tbk
1653	Dalam pengembangan pabrik tersebut, Samsung menggelontorkan investasi baru sejumlah USD 70 juta.	Samsung	Samsung Electronics	Samsung Electronics	None	Samsung Electronics Co. Ltd
1933	London-Leicester City dapat tambahan dukungan dalam usaha menjuarai Premier League.	London	Kota London	Klub Bola Sepak Leicester City	None	London Football Club
1933	London-Leicester City dapat tambahan dukungan dalam usaha menjuarai Premier League.	Leicester City	Leicester City Football Club	Leicester City FC	Leicester City Football Club	Leicester City Football Club
520	"Surat itu, siapa saja boleh mengirim dan meminta," kata Pramono Anung di Gedung Sekretariat Negara, Jakarta Pusat, Rabu (6/4/2016).	Pramono Anung	Pramono Anung Wibowo	Pramono Anung	Pramono Anung	Pramono Anung
520	"Surat itu, siapa saja boleh mengirim dan meminta," kata Pramono Anung di Gedung Sekretariat Negara, Jakarta Pusat, Rabu (6/4/2016).	Jakarta Pusat	Daerah Khusus Ibukota Jakarta Pusat	Gedung Sekretariat Negara, Jakarta Pus	Sekretariat Negara	Jakarta Pusat
669	PDIP menilai beberapa menteri kinerjanya kurang bagus sehingga layak diganti.	PDIP	Partai Demokrasi Indonesia Perjuangan	Partai Demokrat Indonesia	None	Partai Demokrasi Indonesia Perjuangan
580	"Apa yang mesti kami lakukan adalah memastikan kami menang dengan keunggulan tiga gol," seru Bale.	Bale	Gareth Bale	Tim Bola	None	None
1037	Kalau ada perkembangan baru, saya belum cek ke Presiden," ucap Johan.	Johan	None	Johan	Johan Budiarto	Presiden
248	Indosat melakukan penyajian ulang untuk kinerja tahun 2003 atas transaksi silang antara PT Indosat Tbk dan PT Telkom Tbk, dimana perseroan mencatatkan penerimaan dari pos luar biasa sebesar Rp 4,49 triliun.	Indosat	PT Indosat Tbk	PT Indosat Tbk	None	PT Indosat Tbk
248	Indosat melakukan penyajian ulang untuk kinerja tahun 2003 atas transaksi silang antara PT Indosat Tbk dan PT Telkom Tbk, dimana perseroan mencatatkan penerimaan dari pos luar biasa sebesar Rp 4,49 triliun.	PT Indosat Tbk	PT Indosat Tbk	Perseroan Terbatas Indosat Tbk	None	PT
248	Indosat melakukan penyajian ulang untuk kinerja tahun 2003 atas transaksi silang antara PT Indosat Tbk dan PT Telkom Tbk, dimana perseroan mencatatkan penerimaan dari pos luar biasa sebesar Rp 4,49 triliun.	PT Telkom Tbk	PT Telekomunikasi Indonesia Tbk	Perseroan Telekom	None	PT
1357	Tak seperti Samsung dan HTC, sayangnya Asus belum menggunakan custom User Interace (UI) mereka sendiri, karena masih menggunakan tampilan orisinil OS Android Honeycomb 3.	Samsung	Samsung Electronics	Samsung Electronics	None	Samsung
1357	Tak seperti Samsung dan HTC, sayangnya Asus belum menggunakan custom User Interace (UI) mereka sendiri, karena masih menggunakan tampilan orisinil OS Android Honeycomb 3.	HTC	None	HTC Corporation	None	HTC Corporation
1357	Tak seperti Samsung dan HTC, sayangnya Asus belum menggunakan custom User Interace (UI) mereka sendiri, karena masih menggunakan tampilan orisinil OS Android Honeycomb 3.	Asus	AsusTek Computer Inc	Asus Corporation	ASUS	Asus
1357	Tak seperti Samsung dan HTC, sayangnya Asus belum menggunakan custom User Interace (UI) mereka sendiri, karena masih menggunakan tampilan orisinil OS Android Honeycomb 3.	UI	User Interface	None.	None	Asus
612	Ditambah dengan tiga minggu sebelumnya, total pendapatan film garapan Disney ini tak kurang dari US$ 72,3 juta.	Disney	None	Perserangan Disney	Walt Disney Studios Motion	Walt Disney Studios
671	Mereka yang kebanyakan ibu-ibu sudah berkumpul di Dermaga Biriosi, Sanggeng, Manokwari, Papua Barat.	Sanggeng	None	Dermaga Biriosi, Sanggeng, Manokw	None	Dermaga Biriosi, Sanggeng, Manokwari, Papua Barat
671	Mereka yang kebanyakan ibu-ibu sudah berkumpul di Dermaga Biriosi, Sanggeng, Manokwari, Papua Barat.	Manokwari	Kota Manokwari	Dermaga Biriosi, Sanggeng, Manokw	None	Manokwari
671	Mereka yang kebanyakan ibu-ibu sudah berkumpul di Dermaga Biriosi, Sanggeng, Manokwari, Papua Barat.	Papua Barat	Provinsi Papua Barat	Provinsi Papua Barat	None	Papua Barat
1362	Dalam laga yang bergulir di Parc des Princes dalam leg pertama perempatfinal Liga Champions, Kamis (7/4/2016) dinihari WIB, City membawa pulang hasil seri 2-2.	Parc des Princes	Stadion Parc des Princes	Stade Parc des Princes	None	Par
1362	Dalam laga yang bergulir di Parc des Princes dalam leg pertama perempatfinal Liga Champions, Kamis (7/4/2016) dinihari WIB, City membawa pulang hasil seri 2-2.	City	Manchester City	Parc des Princes	None	Paris Saint-Germain
1603	Beberapa waktu lalu penyanyi remaja jebolan Disney ini memutuskan hengkang dari Twitter.	Disney	The Walt Disney Company	Perusahaan Film Disney	None	Disney Channel
1603	Beberapa waktu lalu penyanyi remaja jebolan Disney ini memutuskan hengkang dari Twitter.	Twitter	Situs jejaring sosial	Twitter	None	Selena Gomez
1804	Gubernur DKI Jakarta Basuki Tjahaja Poernama pada Kamis (24/3) mengatakan LRT di Jakarta akan mulai dibangun pada April 2016.	DKI Jakarta	Daerah Khusus Ibukota Jakarta	Provinsi Daerah Khusus Ibu Kota Jakarta	None	Dewan Kota Jakarta
1804	Gubernur DKI Jakarta Basuki Tjahaja Poernama pada Kamis (24/3) mengatakan LRT di Jakarta akan mulai dibangun pada April 2016.	Basuki Tjahaja Poernama	Basuki Tjahaja Purnama	Gubernur DKI Jakarta Basuki	None	Bas
1804	Gubernur DKI Jakarta Basuki Tjahaja Poernama pada Kamis (24/3) mengatakan LRT di Jakarta akan mulai dibangun pada April 2016.	Jakarta	Daerah Khusus Ibukota Jakarta	DKI Jakarta	None	Basuki Tjahaja Purnama
708	Rencana Apple membesut iPhone murah juga sebagai upaya menandingi smartphone Android berharga murah, terutama pesaing ketatnya, Samsung.	Apple	None	Rencana Apple membesut iPhone murah juga se	None	Apple Inc
708	Rencana Apple membesut iPhone murah juga sebagai upaya menandingi smartphone Android berharga murah, terutama pesaing ketatnya, Samsung.	iPhone	None	Smartphone Apple	iPhone yang diproduksi	iPhone
708	Rencana Apple membesut iPhone murah juga sebagai upaya menandingi smartphone Android berharga murah, terutama pesaing ketatnya, Samsung.	Android	None	Smartphone Android	None	Apple Inc
708	Rencana Apple membesut iPhone murah juga sebagai upaya menandingi smartphone Android berharga murah, terutama pesaing ketatnya, Samsung.	Samsung	None	Samsung Electronics	None	Samsung Electronics Co. Ltd
241	"Termasuk program-program berbasis IT yang digunakan Pemkot Surabaya juga diadopsi KPK," katanya.'" Hari Senin tanggal 21 Februari Tim Hukum DPP akan ke KPK untuk meminta keterangan dalam kaitan hal mana Ibu Megawati diminta untuk menjadi saksi ade charge," kata Ketua Departemen Hukum DPP PDIP, Gayus Lumbuun, kepada detikcom, Jumat (18/2/2011).	Surabaya	Kota Surabaya	Kota Surabaya	None	Surabaya
241	"Termasuk program-program berbasis IT yang digunakan Pemkot Surabaya juga diadopsi KPK," katanya.'" Hari Senin tanggal 21 Februari Tim Hukum DPP akan ke KPK untuk meminta keterangan dalam kaitan hal mana Ibu Megawati diminta untuk menjadi saksi ade charge," kata Ketua Departemen Hukum DPP PDIP, Gayus Lumbuun, kepada detikcom, Jumat (18/2/2011).	KPK	Komisi Pemberantasan Korupsi	Komisi Pemberantasan	Komisi Pemberantasan Korupsi	Komisi Pemberantasan Korupsi
241	"Termasuk program-program berbasis IT yang digunakan Pemkot Surabaya juga diadopsi KPK," katanya.'" Hari Senin tanggal 21 Februari Tim Hukum DPP akan ke KPK untuk meminta keterangan dalam kaitan hal mana Ibu Megawati diminta untuk menjadi saksi ade charge," kata Ketua Departemen Hukum DPP PDIP, Gayus Lumbuun, kepada detikcom, Jumat (18/2/2011).	KPK	Komisi Pemberantasan Korupsi	Komisi Pemberantasan	Komisi Pemberantasan Korupsi	Komisi Pemberantasan Korupsi
241	"Termasuk program-program berbasis IT yang digunakan Pemkot Surabaya juga diadopsi KPK," katanya.'" Hari Senin tanggal 21 Februari Tim Hukum DPP akan ke KPK untuk meminta keterangan dalam kaitan hal mana Ibu Megawati diminta untuk menjadi saksi ade charge," kata Ketua Departemen Hukum DPP PDIP, Gayus Lumbuun, kepada detikcom, Jumat (18/2/2011).	Megawati	None	Ibu Megawati Su	Megawati Soekarnoputri	Megawati Soekarnoputri
241	"Termasuk program-program berbasis IT yang digunakan Pemkot Surabaya juga diadopsi KPK," katanya.'" Hari Senin tanggal 21 Februari Tim Hukum DPP akan ke KPK untuk meminta keterangan dalam kaitan hal mana Ibu Megawati diminta untuk menjadi saksi ade charge," kata Ketua Departemen Hukum DPP PDIP, Gayus Lumbuun, kepada detikcom, Jumat (18/2/2011).	PDIP	Partai Demokrasi Indonesia Perjuangan	Partai Demokrat Indonesia	Partai Demokrasi Indonesia Perjuangan	Partai Demokrasi Indonesia Perjuangan
241	"Termasuk program-program berbasis IT yang digunakan Pemkot Surabaya juga diadopsi KPK," katanya.'" Hari Senin tanggal 21 Februari Tim Hukum DPP akan ke KPK untuk meminta keterangan dalam kaitan hal mana Ibu Megawati diminta untuk menjadi saksi ade charge," kata Ketua Departemen Hukum DPP PDIP, Gayus Lumbuun, kepada detikcom, Jumat (18/2/2011).	Gayus Lumbuun	Gayus Tambunan Lumbuun	Ketua Departemen Huk	None	Gayus Lumbuun
241	"Termasuk program-program berbasis IT yang digunakan Pemkot Surabaya juga diadopsi KPK," katanya.'" Hari Senin tanggal 21 Februari Tim Hukum DPP akan ke KPK untuk meminta keterangan dalam kaitan hal mana Ibu Megawati diminta untuk menjadi saksi ade charge," kata Ketua Departemen Hukum DPP PDIP, Gayus Lumbuun, kepada detikcom, Jumat (18/2/2011).	detikcom	Detik	detik.com	detikcom	Detikcom
1005	Pertemuan terakhir di Taiwan Terbuka 2015 dimenang Kevin/Marcus dengan skor 21-19, 21-17.	Taiwan	Taiwan Terbuka	Taiwan	None	Taiwan Open
1005	Pertemuan terakhir di Taiwan Terbuka 2015 dimenang Kevin/Marcus dengan skor 21-19, 21-17.	Kevin	Kevin Sanjaya Sukamuljo	Kevin/Marcus	None	Kevin/Marcus
1005	Pertemuan terakhir di Taiwan Terbuka 2015 dimenang Kevin/Marcus dengan skor 21-19, 21-17.	Marcus	Kevin Sanjaya Sukamuljo	Marcus	Marcus Fernaldi Gideon	Marcus
481	"Menkominfo dan Menhub akan duduk secara bersama membahas ini," kata Luhut.	Luhut	None	MenkoKominfo dan MenkoHub	Luhut Binsar Pan	Luhut Binsar Panjaitan
1914	Menurut ESPN, El Real menguasai 60 persen bola dengan menciptakan total 21 percobaan meski hanya tiga yang mengarah ke gawang.	ESPN	None	Persahabatan Elektronik Sepak	None	ESPN
1914	Menurut ESPN, El Real menguasai 60 persen bola dengan menciptakan total 21 percobaan meski hanya tiga yang mengarah ke gawang.	El Real	None	Real Madrid Club de Fútbol	None	Real Madrid C.F
1994	Kita kan bisa maju sendiri (ke Pilgub DKI), waktu kita enggak terburu-buru," kata Sekretaris DPD PDIP DKI Prasetio Edi Marsudi di Ruang Pers Balai Kota-DPRD DKI, Jl Kebon Sirih, Jakarta, Selasa (8/3/2016).	DKI	None	None	None	DKI Jakarta
1994	Kita kan bisa maju sendiri (ke Pilgub DKI), waktu kita enggak terburu-buru," kata Sekretaris DPD PDIP DKI Prasetio Edi Marsudi di Ruang Pers Balai Kota-DPRD DKI, Jl Kebon Sirih, Jakarta, Selasa (8/3/2016).	PDIP	None	Partai Demokrat Indonesia	Partai Demokrasi Indonesia Perjuangan	Partai Demokrasi Indonesia Perjuangan
1994	Kita kan bisa maju sendiri (ke Pilgub DKI), waktu kita enggak terburu-buru," kata Sekretaris DPD PDIP DKI Prasetio Edi Marsudi di Ruang Pers Balai Kota-DPRD DKI, Jl Kebon Sirih, Jakarta, Selasa (8/3/2016).	DKI	None	None	None	DKI Jakarta
1994	Kita kan bisa maju sendiri (ke Pilgub DKI), waktu kita enggak terburu-buru," kata Sekretaris DPD PDIP DKI Prasetio Edi Marsudi di Ruang Pers Balai Kota-DPRD DKI, Jl Kebon Sirih, Jakarta, Selasa (8/3/2016).	Prasetio Edi Marsudi	None	Sekretaris DPD PDIP DK	Prasetio Edi	Pr
1994	Kita kan bisa maju sendiri (ke Pilgub DKI), waktu kita enggak terburu-buru," kata Sekretaris DPD PDIP DKI Prasetio Edi Marsudi di Ruang Pers Balai Kota-DPRD DKI, Jl Kebon Sirih, Jakarta, Selasa (8/3/2016).	Jakarta	Daerah Khusus Ibukota	Kota DKI Jakarta	None	Jakarta
322	Partai atau siapa pun tidak perlu menekan, mendikte, apalagi memaksa soal reshuffle ini," ungkap Daniel dalam perbincangan dengan detikcom, Senin (4/3) malam.	Daniel	None	None.	None	Daniel
322	Partai atau siapa pun tidak perlu menekan, mendikte, apalagi memaksa soal reshuffle ini," ungkap Daniel dalam perbincangan dengan detikcom, Senin (4/3) malam.	detikcom	None	detik.com	None	Daniel
1897	Ketua DPP PDIP Hendrawan Supratikno dengan gamblang menyoroti kinerja Menteri BUMN Rini Soemarno.	PDIP	Partai Demokrasi Indonesia Perjuangan	Partai Demokrat Indonesia	Partai Demokrasi Indonesia	Partai Demokrasi Indonesia Perjuangan
1897	Ketua DPP PDIP Hendrawan Supratikno dengan gamblang menyoroti kinerja Menteri BUMN Rini Soemarno.	Hendrawan Supratikno	Hendrawan Supratikno	Ketua DPP PDIP Hendrawan Supratik	Hendrawan Supratikno	Hendrawan Supratikno
1897	Ketua DPP PDIP Hendrawan Supratikno dengan gamblang menyoroti kinerja Menteri BUMN Rini Soemarno.	BUMN	None	Badan Usaha Milik Negara	None	Badan Usaha Milik Negara
1897	Ketua DPP PDIP Hendrawan Supratikno dengan gamblang menyoroti kinerja Menteri BUMN Rini Soemarno.	Rini Soemarno	None	Ketua DPP PDIP Hendrawan Supratik	None	Rini Soemarno
870	Seperti diketahui, Soetrisno Bachir sendiri sebenarnya sudah masuk dalam jajaran pemerintahan meski bukan di tubuh Kabinet Kerja.	Soetrisno Bachir	None	Soetrisno Bachir	Soetrisno Bachir	Soetrisno Bachir
870	Seperti diketahui, Soetrisno Bachir sendiri sebenarnya sudah masuk dalam jajaran pemerintahan meski bukan di tubuh Kabinet Kerja.	Kabinet Kerja	Kabinet Kerja Presiden Joko Widodo	Kabinet Kerja Pemerintah	None	Kabinet Kerja
213	Fernando lebih difungsikan sebagai penjaga kedalaman lini tengah di depan kotak penalti pertahanan Man City.	Fernando	None	Fernando Torres	None	Fernando Torres
213	Fernando lebih difungsikan sebagai penjaga kedalaman lini tengah di depan kotak penalti pertahanan Man City.	Man City	None	Manchester City Football Club	None	Manchester City F.C
240	Ia menyerahkan apapun keputusannya kepada Jokowi, termasuk soal ada tidaknya kader PAN yang akan ditarik ke kabinet.	Jokowi	Joko Widodo	Joko Widodo	Joko Widodo	Joko Widodo
240	Ia menyerahkan apapun keputusannya kepada Jokowi, termasuk soal ada tidaknya kader PAN yang akan ditarik ke kabinet.	PAN	None	None	Partai Amanat Nasional	Partai Amanat Nasional
125	"Pertimbangan Presiden hadir atau tidak, akan mendengarkan masukan dari pembantu presiden dulu," kata Pramono.	Pramono	Pramono Edhie Wibowo	Ketua Pembantu Presiden	None	Pramono Anung
495	Di babak kedua, PSG sempat berbalik unggul setelah Adrien Rabiot menjebol gawang Hart di menit ke-59.	PSG	None	Paris Saint-Germain	None	Paris Saint-Germain Football Club
495	Di babak kedua, PSG sempat berbalik unggul setelah Adrien Rabiot menjebol gawang Hart di menit ke-59.	Adrien Rabiot	None	Adrien Rabiot	None	Adrien Rabiot
495	Di babak kedua, PSG sempat berbalik unggul setelah Adrien Rabiot menjebol gawang Hart di menit ke-59.	Hart	None	Timnas	None	None
1121	Roger Federer tak menemui hambatan berarti di babak kedua turnamen Roma Masters.	Roger Federer	Roger Federer	Roger Federer	Roger Federer	Roger Federer
1121	Roger Federer tak menemui hambatan berarti di babak kedua turnamen Roma Masters.	Roma	None	Turnamen Roma Masters	None	Roger Federer
375	Kebijakan ini menurutnya justru tak menjamin kemandirian BUMN untuk negara.	BUMN	Badan Usaha Milik Negara	Badan Usaha Milik Negara	None	BUMN
1122	Retno menerangkan Indonesia sangat senang dengan peningkatan signifikan kerja sama di bidang perdagangan bilateral antara RI dan Swiss.	Retno	None	Menteri Perdagangan Retno Marsudi	None	Retno Marsudi
1122	Retno menerangkan Indonesia sangat senang dengan peningkatan signifikan kerja sama di bidang perdagangan bilateral antara RI dan Swiss.	Indonesia	Republik Indonesia	Republik Indonesia	None	None
1122	Retno menerangkan Indonesia sangat senang dengan peningkatan signifikan kerja sama di bidang perdagangan bilateral antara RI dan Swiss.	RI	None	Indonesia	Indonesia	Republik Indonesia
1122	Retno menerangkan Indonesia sangat senang dengan peningkatan signifikan kerja sama di bidang perdagangan bilateral antara RI dan Swiss.	Swiss	None	Perserikatan Swiss	None	Swiss
830	Namun, Benaglio mampu mempersempit ruang tembak Ronaldo sehingga sepakan striker asal Portugal itu bisa ditepis olehnya.	Benaglio	None	Cristiano Ronaldo	None	None
830	Namun, Benaglio mampu mempersempit ruang tembak Ronaldo sehingga sepakan striker asal Portugal itu bisa ditepis olehnya.	Ronaldo	Cristiano Ronaldo	Ronaldo Cristiano dos Santos Aveiro	None	None
830	Namun, Benaglio mampu mempersempit ruang tembak Ronaldo sehingga sepakan striker asal Portugal itu bisa ditepis olehnya.	Portugal	Cristiano Ronaldo	Pemain asal Portugal	None	Ronaldo
351	"Saya senang dan apresiasi langkah pemerintah terutama Presiden Joko Widodo yang sudah merespons aspirasi kami.	Joko Widodo	Joko Widodo	Presiden Joko Widodo	Joko Widodo	Joko Widodo
417	Namun di sisi negatif, kewaspadaan harus ditingkatkan karena Indonesia makin dijadikan target penyebaran narkoba.	Indonesia	Republik Indonesia	Negara Republik Indonesia	None	Indonesia
1623	Sampai September 2004, Telkom mencatat peningkatan total aset menjadi Rp 56,115 triliun dibandingkan periode yang sama tahun lalu sebesar Rp 48,592 triliun.	Telkom	None	Persero Telekomunikasi Indonesia	None	Telkom Indonesia Tbk
515	Dwikora Karnita dan Wakil Rektor Universitas Pecs Urusan Pendidikan Dr.Gyula Berke.	Dwikora Karnita	Dwikora Karnita Wiguna	Dewan	None	Dwikora Karnita dan Wakil Rektor Universitas Pecs Urusan Pendidikan Dr.Gyula
515	Dwikora Karnita dan Wakil Rektor Universitas Pecs Urusan Pendidikan Dr.Gyula Berke.	Universitas Pecs	Universitas Pecs	Universitas Pecs	None	Universitas Pecs
635	Pertimbangan yang dimaksud Mulyawan, mempersiapkan diri supaya capres dari PDIP, Megawati Soekarnoputri tidak kalah kedua kalinya di pilpres 2009.	Mulyawan	None	Mulyawan Hadi	None	Mulyawan
635	Pertimbangan yang dimaksud Mulyawan, mempersiapkan diri supaya capres dari PDIP, Megawati Soekarnoputri tidak kalah kedua kalinya di pilpres 2009.	PDIP	None	Partai Demokrat Indonesia	Partai Demokrasi Indonesia	Partai Demokrasi Indonesia Perjuangan
635	Pertimbangan yang dimaksud Mulyawan, mempersiapkan diri supaya capres dari PDIP, Megawati Soekarnoputri tidak kalah kedua kalinya di pilpres 2009.	Megawati Soekarnoputri	Megawati Soekarnoputri	Ketua Partai Demokrat Indonesia	None	Megawati Soekarnoputri
2110	Ia juga tak mau mengomentari soal kisruh antara PKB dan PDIP soal perebutan kursi menteri desa.	PKB	None	None	Partai Kebangkitan Bangsa	Partai Kebangkitan Bangsa
2110	Ia juga tak mau mengomentari soal kisruh antara PKB dan PDIP soal perebutan kursi menteri desa.	PDIP	None	Partai Demokrat Indonesia	Partai Demokrasi Indonesia Perjuangan	Partai Demokrasi Indonesia Perjuangan
1602	Kunjungan itu pun berakhir dengan pemahaman bahwa kolaborasi antara imajinasi dan teknologi yang digunakan Disney bukan hanya sudah berlari jauh ke depan, tapi telah menembus batas-batas imajinasi.	Disney	The Walt Disney Company	Perserikatan Disney	None	Walt Disney Company
298	"Dan kita tidak tahu apakah rombongan dari Bandung itu sudah ke Surabaya atau tidak pada tanggal 18 hingga 20 Februari itu," katanya.	Bandung	Kota Bandung	Kota Bandung	None	Bandung
298	"Dan kita tidak tahu apakah rombongan dari Bandung itu sudah ke Surabaya atau tidak pada tanggal 18 hingga 20 Februari itu," katanya.	Surabaya	Kota Surabaya	Kota Surabaya	None	Surabaya
1685	Presiden Joko Widodo membuat dua keputusan strategis terkait pengembangan ekonomi di wilayah Suramadu.	Joko Widodo	Joko Widodo	Presiden Joko Widodo	Presiden Joko Widodo	Joko Widodo
1685	Presiden Joko Widodo membuat dua keputusan strategis terkait pengembangan ekonomi di wilayah Suramadu.	Suramadu	None	Wilayah Suramadu	None	Suramadu
618	Disney Channel adalah sebuah stasiun tv yang menyajikan hiburan khusus untuk anak dan keluarga dari Walt Disney.	Disney Channel	Saluran Disney	None	None	Disney Channel
618	Disney Channel adalah sebuah stasiun tv yang menyajikan hiburan khusus untuk anak dan keluarga dari Walt Disney.	Walt Disney	Walter Elias Disney	Perserikatan Walt Disney	None	Walt Disney Company
1989	"Kita pasti keberatan karena Surabaya masih membutuhkan beliau dan kita baru saja memenangkan Pilkada," ujar Whisnu kepada detikcom, Rabu (6/1/2016) malam.	Surabaya	Kota Surabaya	Kota Surabaya	None	Surabaya
1989	"Kita pasti keberatan karena Surabaya masih membutuhkan beliau dan kita baru saja memenangkan Pilkada," ujar Whisnu kepada detikcom, Rabu (6/1/2016) malam.	Whisnu	None	Whisnu Pratikno	Whisnu Sakti Buana	Whisnu
1989	"Kita pasti keberatan karena Surabaya masih membutuhkan beliau dan kita baru saja memenangkan Pilkada," ujar Whisnu kepada detikcom, Rabu (6/1/2016) malam.	detikcom	Detik	detik.com	detikcom	detikcom
1369	Yandri pun menyebut, tak pernah ada kontrak politik antara PAN dengan pemerintah saat menyatakan bergabung akhir tahun lalu.	Yandri	None	Partai Aceh	None	Partai Amanat Nasional
1369	Yandri pun menyebut, tak pernah ada kontrak politik antara PAN dengan pemerintah saat menyatakan bergabung akhir tahun lalu.	PAN	None	None	Partai Amanat Nasional	Partai Amanat Nasional
1457	"Untuk urusan meng-connect-kan, bukan Global Comm yang melakukan, itu wilayah Telkom," ujar Teguh Samudera.	Telkom	PT Telekomunikasi Indonesia	Telkom Indonesia	None	Telkom Indonesia
1457	"Untuk urusan meng-connect-kan, bukan Global Comm yang melakukan, itu wilayah Telkom," ujar Teguh Samudera.	Teguh Samudera	Teguh Samudera	Teguh Samudera	None	Teguh Samudera
1126	Pemerintah sebenarnya sudah menyatakan tidak akan membayar tebusan yang diminta kelompok garis keras Abu Sayyaf Pihak Telkom Divre II mengatakan, kasus-kasus seperti di atas banyak terjadi di Bogor, Jawa Barat dan belakangan merambat ke wilayah Jakarta Selatan.	Abu Sayyaf	None	Kelompok garis keras Abu Sayy	None	Abu Sayyaf Group
1126	Pemerintah sebenarnya sudah menyatakan tidak akan membayar tebusan yang diminta kelompok garis keras Abu Sayyaf Pihak Telkom Divre II mengatakan, kasus-kasus seperti di atas banyak terjadi di Bogor, Jawa Barat dan belakangan merambat ke wilayah Jakarta Selatan.	Telkom	None	Persero Telkom Indonesia	None	Telkom Indonesia
1126	Pemerintah sebenarnya sudah menyatakan tidak akan membayar tebusan yang diminta kelompok garis keras Abu Sayyaf Pihak Telkom Divre II mengatakan, kasus-kasus seperti di atas banyak terjadi di Bogor, Jawa Barat dan belakangan merambat ke wilayah Jakarta Selatan.	Bogor	Kota Bogor	Kota Bogor	None	Bogor, Jawa Barat
1126	Pemerintah sebenarnya sudah menyatakan tidak akan membayar tebusan yang diminta kelompok garis keras Abu Sayyaf Pihak Telkom Divre II mengatakan, kasus-kasus seperti di atas banyak terjadi di Bogor, Jawa Barat dan belakangan merambat ke wilayah Jakarta Selatan.	Jawa Barat	Provinsi Jawa Barat	Provinsi Jawa Barat	None	Jawa Barat
1126	Pemerintah sebenarnya sudah menyatakan tidak akan membayar tebusan yang diminta kelompok garis keras Abu Sayyaf Pihak Telkom Divre II mengatakan, kasus-kasus seperti di atas banyak terjadi di Bogor, Jawa Barat dan belakangan merambat ke wilayah Jakarta Selatan.	Jakarta Selatan	Kota Administrasi Jakarta Selatan	Wilayah Jakarta Selatan	None	Jakarta Selatan
583	Menurut laman resmi TNGL, DiCaprio datang bersama dua aktor lain, yakni Adrien Brody dan Fisher Stevens, bersama sejumlah kru.	TNGL	None	Tim Nasional Golf Indonesia	None	TNGL
583	Menurut laman resmi TNGL, DiCaprio datang bersama dua aktor lain, yakni Adrien Brody dan Fisher Stevens, bersama sejumlah kru.	DiCaprio	Leonardo DiCaprio	Leonardo DiCaprio	Leonardo DiCaprio	Leonardo DiCaprio
583	Menurut laman resmi TNGL, DiCaprio datang bersama dua aktor lain, yakni Adrien Brody dan Fisher Stevens, bersama sejumlah kru.	Adrien Brody	Adrien Brody	Adrien Brody	Adrien Brody	Adrien Brody
583	Menurut laman resmi TNGL, DiCaprio datang bersama dua aktor lain, yakni Adrien Brody dan Fisher Stevens, bersama sejumlah kru.	Fisher Stevens	None	Fisher Stevens	None	Fisher Stevens
695	Namun, lanjut Pramono, permintaan tersebut belum tentu bisa dikabulkan begitu saja.	Pramono	None	None.	None	None
889	Jika Madrid membukakan pintu untuk kami, maka kami harus bisa menerobosnya," sambungnya.	Madrid	Madrid	Kota Madrid	None	Madrid
1593	Tak hanya soal tarif bawah saja, sejumlah aturan yang menghambat taksi konvensional, juga disarankan dihapuskan agar persaingan dengan layanan berbasis aplikasi seperti Uber dan GrabCar bisa dilakukan.	Uber	None	None	None	Uber
1593	Tak hanya soal tarif bawah saja, sejumlah aturan yang menghambat taksi konvensional, juga disarankan dihapuskan agar persaingan dengan layanan berbasis aplikasi seperti Uber dan GrabCar bisa dilakukan.	GrabCar	GrabCar Indonesia	Layanan	None	GrabCar
757	Team principal Ferrari, Maurizio Arrivabene, menolak menyerah meski timnya sekarang tertinggal cukup jauh.	Ferrari	None	Team Ferrari	None	Maurizio Arrivabene
