sent_id	sentence	entity	uri
1728	Maka  siapa yang bertobat setelah melakukan kezaliman dan memperbaiki diri  sesungguhnya Allah menerima tobatnya .	Allah	http://www.wikidata.org/entity/Q2095353
1117	Apakah kamu mengira akan masuk surga  padahal belum nyata bagi Allah orang-orang yang berjihad di antara kamu dan belum nyata pula orang-orang yang sabar .	Allah	http://www.wikidata.org/entity/Q2095353
1527	Allah telah menjadikan Ibrahim sebagai kekasih ( - Nya ) . Hanya milik Allah apa yang ada di langit dan apa yang ada di bumi .	Allah	http://www.wikidata.org/entity/Q2095353
1527	Allah telah menjadikan Ibrahim sebagai kekasih ( - Nya ) . Hanya milik Allah apa yang ada di langit dan apa yang ada di bumi .	Ibrahim	http://www.wikidata.org/entity/Q1768161
1527	Allah telah menjadikan Ibrahim sebagai kekasih ( - Nya ) . Hanya milik Allah apa yang ada di langit dan apa yang ada di bumi .	Allah	http://www.wikidata.org/entity/Q2095353
1527	Allah telah menjadikan Ibrahim sebagai kekasih ( - Nya ) . Hanya milik Allah apa yang ada di langit dan apa yang ada di bumi .	bumi	http://www.wikidata.org/entity/Q2
483	Orang-orang yang telah Kami anugerahi Kitab ( Taurat dan Injil ) mengenalnya ( Nabi Muhammad ) seperti mereka mengenal anak-anak mereka sendiri .	Taurat	http://www.wikidata.org/entity/Q2383104
483	Orang-orang yang telah Kami anugerahi Kitab ( Taurat dan Injil ) mengenalnya ( Nabi Muhammad ) seperti mereka mengenal anak-anak mereka sendiri .	Injil	http://www.wikidata.org/entity/Q1762323
483	Orang-orang yang telah Kami anugerahi Kitab ( Taurat dan Injil ) mengenalnya ( Nabi Muhammad ) seperti mereka mengenal anak-anak mereka sendiri .	Muhammad	http://www.wikidata.org/entity/Q9458
2271	Dia menutupkan malam pada siang yang mengikutinya dengan cepat . ( Dia ciptakan ) matahari  bulan  dan bintang-bintang tunduk pada perintah-Nya .	matahari	http://www.wikidata.org/entity/Q525
2271	Dia menutupkan malam pada siang yang mengikutinya dengan cepat . ( Dia ciptakan ) matahari  bulan  dan bintang-bintang tunduk pada perintah-Nya .	bulan	http://www.wikidata.org/entity/Q405
1499	Akan tetapi  siapa yang akan menentang Allah untuk ( membela ) mereka pada hari Kiamat ? Atau	Allah	http://www.wikidata.org/entity/Q2095353
1499	Akan tetapi  siapa yang akan menentang Allah untuk ( membela ) mereka pada hari Kiamat ? Atau	hari Kiamat	http://www.wikidata.org/entity/Q12200906
1730	Tidakkah engkau tahu bahwa sesungguhnya milik Allahlah kerajaan langit dan bumi ? Dia	bumi	http://www.wikidata.org/entity/Q2
108	Sungguh  Kami benar-benar telah menciptakan banyak dari kalangan jin dan manusia untuk ( masuk neraka ) Jahanam ( karena kesesatan mereka ) .	Jahanam	http://www.wikidata.org/entity/Q58418
762	Seandainya Allah tidak menolak ( keganasan ) sebagian manusia dengan sebagian yang lain  niscaya rusaklah bumi ini .	Allah	http://www.wikidata.org/entity/Q2095353
762	Seandainya Allah tidak menolak ( keganasan ) sebagian manusia dengan sebagian yang lain  niscaya rusaklah bumi ini .	bumi	http://www.wikidata.org/entity/Q2
887	"Masing-masing beriman kepada Allah  malaikat-malaikat-Nya  kitab kitab-Nya  dan rasul-rasul-Nya . ( Mereka berkata  ) "" Kami tidak membeda-bedakan seorang pun dari rasul-rasul-Nya . "" Mereka juga berkata  "" Kami dengar dan kami taat ."	Allah	http://www.wikidata.org/entity/Q2095353
1561	Sesungguhnya Allah akan mengumpulkan semua orang munafik dan orang kafir di ( neraka ) Jahanam . ( Mereka itu adalah ) orang-orang yang menunggu-nunggu ( peristiwa ) yang akan terjadi pada dirimu .	Allah	http://www.wikidata.org/entity/Q2095353
1561	Sesungguhnya Allah akan mengumpulkan semua orang munafik dan orang kafir di ( neraka ) Jahanam . ( Mereka itu adalah ) orang-orang yang menunggu-nunggu ( peristiwa ) yang akan terjadi pada dirimu .	Jahanam	http://www.wikidata.org/entity/Q58418
32	"Ketika mereka sampai kepada suatu kaum yang masih tetap menyembah berhala  mereka ( Bani Israil ) berkata  "" Wahai Musa  buatlah untuk kami tuhan ( berupa berhala ) sebagaimana tuhan-tuhan mereka . "" ( Musa ) menjawab  "" Sesungguhnya kamu adalah kaum yang bodoh . "" Sesungguhnya apa yang mereka anut ( kemusyrikan ) akan dihancurkan dan akan sia-sia apa yang telah mereka kerjakan ."	Bani Israil	http://www.wikidata.org/entity/Q2605404
32	"Ketika mereka sampai kepada suatu kaum yang masih tetap menyembah berhala  mereka ( Bani Israil ) berkata  "" Wahai Musa  buatlah untuk kami tuhan ( berupa berhala ) sebagaimana tuhan-tuhan mereka . "" ( Musa ) menjawab  "" Sesungguhnya kamu adalah kaum yang bodoh . "" Sesungguhnya apa yang mereka anut ( kemusyrikan ) akan dihancurkan dan akan sia-sia apa yang telah mereka kerjakan ."	Musa	http://www.wikidata.org/entity/Q1990155
32	"Ketika mereka sampai kepada suatu kaum yang masih tetap menyembah berhala  mereka ( Bani Israil ) berkata  "" Wahai Musa  buatlah untuk kami tuhan ( berupa berhala ) sebagaimana tuhan-tuhan mereka . "" ( Musa ) menjawab  "" Sesungguhnya kamu adalah kaum yang bodoh . "" Sesungguhnya apa yang mereka anut ( kemusyrikan ) akan dihancurkan dan akan sia-sia apa yang telah mereka kerjakan ."	Musa	http://www.wikidata.org/entity/Q1990155
2510	Mereka menetapkan bagi Allah anak-anak perempuan ; Mahasuci Dia  sedangkan untuk mereka sendiri apa yang mereka sukai ( anak-anak laki-laki ) . ( Padahal  ) apabila salah seorang dari mereka diberi kabar tentang ( kelahiran ) anak perempuan  wajahnya menjadi hitam ( merah padam ) dan dia sangat marah ( sedih dan malu ) .	Allah	http://www.wikidata.org/entity/Q2095353
2510	Mereka menetapkan bagi Allah anak-anak perempuan ; Mahasuci Dia  sedangkan untuk mereka sendiri apa yang mereka sukai ( anak-anak laki-laki ) . ( Padahal  ) apabila salah seorang dari mereka diberi kabar tentang ( kelahiran ) anak perempuan  wajahnya menjadi hitam ( merah padam ) dan dia sangat marah ( sedih dan malu ) .	hitam	http://www.wikidata.org/entity/Q23445
1201	"Yang demikian itu disebabkan oleh perbuatan tanganmu ( sendiri ) dan sesungguhnya Allah ( sama sekali ) tidak menzalimi hamba-hamba-Nya . ( Mereka adalah ) orang-orang ( Yahudi ) yang mengatakan  "" Sesungguhnya Allah telah memerintahkan kepada kami agar kami tidak beriman kepada seorang rasul sebelum dia mendatangkan kepada kami kurban yang dimakan api ( yang datang dari langit ) . "" Katakanlah ( Nabi Muhammad )  "" Sungguh  beberapa rasul sebelumku telah datang kepadamu dengan ( membawa ) bukti-bukti yang nyata dan membawa apa yang kamu sebutkan . Akan tetapi  mengapa kamu membunuh mereka jika kamu orang-orang yang benar ? """	Allah	http://www.wikidata.org/entity/Q2095353
1201	"Yang demikian itu disebabkan oleh perbuatan tanganmu ( sendiri ) dan sesungguhnya Allah ( sama sekali ) tidak menzalimi hamba-hamba-Nya . ( Mereka adalah ) orang-orang ( Yahudi ) yang mengatakan  "" Sesungguhnya Allah telah memerintahkan kepada kami agar kami tidak beriman kepada seorang rasul sebelum dia mendatangkan kepada kami kurban yang dimakan api ( yang datang dari langit ) . "" Katakanlah ( Nabi Muhammad )  "" Sungguh  beberapa rasul sebelumku telah datang kepadamu dengan ( membawa ) bukti-bukti yang nyata dan membawa apa yang kamu sebutkan . Akan tetapi  mengapa kamu membunuh mereka jika kamu orang-orang yang benar ? """	Yahudi	http://www.wikidata.org/entity/Q7325
1201	"Yang demikian itu disebabkan oleh perbuatan tanganmu ( sendiri ) dan sesungguhnya Allah ( sama sekali ) tidak menzalimi hamba-hamba-Nya . ( Mereka adalah ) orang-orang ( Yahudi ) yang mengatakan  "" Sesungguhnya Allah telah memerintahkan kepada kami agar kami tidak beriman kepada seorang rasul sebelum dia mendatangkan kepada kami kurban yang dimakan api ( yang datang dari langit ) . "" Katakanlah ( Nabi Muhammad )  "" Sungguh  beberapa rasul sebelumku telah datang kepadamu dengan ( membawa ) bukti-bukti yang nyata dan membawa apa yang kamu sebutkan . Akan tetapi  mengapa kamu membunuh mereka jika kamu orang-orang yang benar ? """	Allah	http://www.wikidata.org/entity/Q2095353
1201	"Yang demikian itu disebabkan oleh perbuatan tanganmu ( sendiri ) dan sesungguhnya Allah ( sama sekali ) tidak menzalimi hamba-hamba-Nya . ( Mereka adalah ) orang-orang ( Yahudi ) yang mengatakan  "" Sesungguhnya Allah telah memerintahkan kepada kami agar kami tidak beriman kepada seorang rasul sebelum dia mendatangkan kepada kami kurban yang dimakan api ( yang datang dari langit ) . "" Katakanlah ( Nabi Muhammad )  "" Sungguh  beberapa rasul sebelumku telah datang kepadamu dengan ( membawa ) bukti-bukti yang nyata dan membawa apa yang kamu sebutkan . Akan tetapi  mengapa kamu membunuh mereka jika kamu orang-orang yang benar ? """	Muhammad	http://www.wikidata.org/entity/Q9458
2345	Kemudian  Kami utus Musa setelah mereka dengan membawa tanda-tanda ( kekuasaan ) Kami kepada Fir'aun dan pemuka-pemuka kaumnya .	Musa	http://www.wikidata.org/entity/Q1990155
2345	Kemudian  Kami utus Musa setelah mereka dengan membawa tanda-tanda ( kekuasaan ) Kami kepada Fir'aun dan pemuka-pemuka kaumnya .	Fir'aun	http://www.wikidata.org/entity/Q37110
1492	Janganlah engkau ( Nabi Muhammad ) berdebat untuk ( membela ) orang-orang yang mengkhianati dirinya .	Muhammad	http://www.wikidata.org/entity/Q9458
2494	Atau  Allah mengazab mereka dengan kekurangan ( secara berangsur-angsur sampai binasa ) .	Allah	http://www.wikidata.org/entity/Q2095353
1544	Hanya milik Allah apa yang ada di langit dan apa yang ada di bumi .	Allah	http://www.wikidata.org/entity/Q2095353
1544	Hanya milik Allah apa yang ada di langit dan apa yang ada di bumi .	bumi	http://www.wikidata.org/entity/Q2
643	Ingatlah  sesungguhnya pertolongan Allah itu dekat . Mereka bertanya kepadamu ( Nabi Muhammad ) tentang apa yang harus mereka infakkan .	Allah	http://www.wikidata.org/entity/Q2095353
643	Ingatlah  sesungguhnya pertolongan Allah itu dekat . Mereka bertanya kepadamu ( Nabi Muhammad ) tentang apa yang harus mereka infakkan .	Muhammad	http://www.wikidata.org/entity/Q9458
1717	Kemudian  sesungguhnya banyak di antara mereka setelah itu melampaui batas di bumi .	bumi	http://www.wikidata.org/entity/Q2
1547	Allah Mahakuasa berbuat demikian .	Allah	http://www.wikidata.org/entity/Q2095353
1871	Ketahuilah bahwa Allah sangat keras hukuman-Nya dan bahwa Allah Maha Pengampun lagi Maha Penyayang .	Allah	http://www.wikidata.org/entity/Q2095353
1871	Ketahuilah bahwa Allah sangat keras hukuman-Nya dan bahwa Allah Maha Pengampun lagi Maha Penyayang .	Allah	http://www.wikidata.org/entity/Q2095353
1531	Kebajikan apa pun yang kamu kerjakan  sesungguhnya Allah Maha Mengetahuinya .	Allah	http://www.wikidata.org/entity/Q2095353
1311	Allah Maha Mengetahui lagi Mahabijaksana .	Allah	http://www.wikidata.org/entity/Q2095353
494	Dari mana pun engkau ( Nabi Muhammad ) keluar  maka hadapkanlah wajahmu ke arah Masjidilharam .	Muhammad	http://www.wikidata.org/entity/Q9458
494	Dari mana pun engkau ( Nabi Muhammad ) keluar  maka hadapkanlah wajahmu ke arah Masjidilharam .	Masjidilharam	http://www.wikidata.org/entity/Q428858
2554	Allah menjadikan tempat bernaung bagi kamu dari apa yang telah Dia ciptakan .	Allah	http://www.wikidata.org/entity/Q2095353
1318	Yang demikian itu adalah mudah bagi Allah .	Allah	http://www.wikidata.org/entity/Q2095353
1809	"Katakanlah ( Nabi Muhammad )  "" Wahai Ahlulkitab  kamu tidak menganut sesuatu pun ( agama yang benar ) hingga kamu menegakkan ajaran-ajaran Taurat  Injil  dan ( Al-Qur'an ) yang diturunkan Tuhanmu kepadamu . "" Apa yang diturunkan Tuhanmu kepadamu pasti akan membuat banyak di antara mereka lebih durhaka dan ingkar ."	Muhammad	http://www.wikidata.org/entity/Q9458
1809	"Katakanlah ( Nabi Muhammad )  "" Wahai Ahlulkitab  kamu tidak menganut sesuatu pun ( agama yang benar ) hingga kamu menegakkan ajaran-ajaran Taurat  Injil  dan ( Al-Qur'an ) yang diturunkan Tuhanmu kepadamu . "" Apa yang diturunkan Tuhanmu kepadamu pasti akan membuat banyak di antara mereka lebih durhaka dan ingkar ."	Taurat	http://www.wikidata.org/entity/Q2383104
1809	"Katakanlah ( Nabi Muhammad )  "" Wahai Ahlulkitab  kamu tidak menganut sesuatu pun ( agama yang benar ) hingga kamu menegakkan ajaran-ajaran Taurat  Injil  dan ( Al-Qur'an ) yang diturunkan Tuhanmu kepadamu . "" Apa yang diturunkan Tuhanmu kepadamu pasti akan membuat banyak di antara mereka lebih durhaka dan ingkar ."	Injil	http://www.wikidata.org/entity/Q1762323
1809	"Katakanlah ( Nabi Muhammad )  "" Wahai Ahlulkitab  kamu tidak menganut sesuatu pun ( agama yang benar ) hingga kamu menegakkan ajaran-ajaran Taurat  Injil  dan ( Al-Qur'an ) yang diturunkan Tuhanmu kepadamu . "" Apa yang diturunkan Tuhanmu kepadamu pasti akan membuat banyak di antara mereka lebih durhaka dan ingkar ."	Al-Qur'an	http://www.wikidata.org/entity/Q428
1224	"Di sisi Allahlah ada pahala yang baik . "" Jangan sekali-kali kamu teperdaya oleh bolak-balik perjalanan orang-orang yang kufur di seluruh negeri . ( Semua itu hanyalah ) kesenangan sementara  kemudian tempat kembali mereka ialah ( neraka ) Jahanam ."	Jahanam	http://www.wikidata.org/entity/Q58418
1359	Sesungguhnya Allah tidak akan mengampuni ( dosa ) karena mempersekutukan-Nya ( syirik )  tetapi Dia mengampuni apa ( dosa ) yang selain ( syirik ) itu bagi siapa yang Dia kehendaki .	Allah	http://www.wikidata.org/entity/Q2095353
521	Sekiranya orang-orang yang berbuat zalim itu melihat  ketika mereka melihat azab ( pada hari Kiamat )  bahwa kekuatan itu semuanya milik Allah dan bahwa Allah sangat keras azab-Nya  ( niscaya mereka menyesal ) . ( Yaitu ) ketika orang-orang yang diikuti berlepas tangan dari orang-orang yang mengikuti saat mereka ( orang-orang yang diikuti ) melihat azab  dan ( ketika ) segala hubungan antara mereka terputus .	hari Kiamat	http://www.wikidata.org/entity/Q12200906
521	Sekiranya orang-orang yang berbuat zalim itu melihat  ketika mereka melihat azab ( pada hari Kiamat )  bahwa kekuatan itu semuanya milik Allah dan bahwa Allah sangat keras azab-Nya  ( niscaya mereka menyesal ) . ( Yaitu ) ketika orang-orang yang diikuti berlepas tangan dari orang-orang yang mengikuti saat mereka ( orang-orang yang diikuti ) melihat azab  dan ( ketika ) segala hubungan antara mereka terputus .	Allah	http://www.wikidata.org/entity/Q2095353
521	Sekiranya orang-orang yang berbuat zalim itu melihat  ketika mereka melihat azab ( pada hari Kiamat )  bahwa kekuatan itu semuanya milik Allah dan bahwa Allah sangat keras azab-Nya  ( niscaya mereka menyesal ) . ( Yaitu ) ketika orang-orang yang diikuti berlepas tangan dari orang-orang yang mengikuti saat mereka ( orang-orang yang diikuti ) melihat azab  dan ( ketika ) segala hubungan antara mereka terputus .	Allah	http://www.wikidata.org/entity/Q2095353
409	engkau tidak mengetahui bahwa Allah memiliki kerajaan langit dan bumi ? (	Allah	http://www.wikidata.org/entity/Q2095353
409	engkau tidak mengetahui bahwa Allah memiliki kerajaan langit dan bumi ? (	bumi	http://www.wikidata.org/entity/Q2
861	Waspadalah terhadap suatu hari ( kiamat ) yang padanya kamu semua dikembalikan kepada Allah .	kiamat	http://www.wikidata.org/entity/Q12200906
861	Waspadalah terhadap suatu hari ( kiamat ) yang padanya kamu semua dikembalikan kepada Allah .	Allah	http://www.wikidata.org/entity/Q2095353
1691	Allah Mahakuasa atas segala sesuatu .	Allah	http://www.wikidata.org/entity/Q2095353
1799	Mereka berusaha ( menimbulkan ) kerusakan di bumi .	bumi	http://www.wikidata.org/entity/Q2
1630	Siapa yang enggan menyembah-Nya dan menyombongkan diri  maka Allah akan mengumpulkan mereka semua kepada-Nya .	Allah	http://www.wikidata.org/entity/Q2095353
686	Tidak boleh bagi mereka menyembunyikan apa yang diciptakan Allah dalam rahim mereka  jika mereka beriman kepada Allah dan hari Akhir .	Allah	http://www.wikidata.org/entity/Q2095353
686	Tidak boleh bagi mereka menyembunyikan apa yang diciptakan Allah dalam rahim mereka  jika mereka beriman kepada Allah dan hari Akhir .	Allah	http://www.wikidata.org/entity/Q2095353
686	Tidak boleh bagi mereka menyembunyikan apa yang diciptakan Allah dalam rahim mereka  jika mereka beriman kepada Allah dan hari Akhir .	hari Akhir	http://www.wikidata.org/entity/Q12200906
561	Hendaklah kamu mencukupkan bilangannya dan mengagungkan Allah atas petunjuk-Nya yang diberikan kepadamu agar kamu bersyukur .	Allah	http://www.wikidata.org/entity/Q2095353
2162	"yang lebih zalim daripada orang-orang yang mengada-adakan kebohongan terhadap Allah untuk menyesatkan orang-orang tanpa pengetahuan ? """	Allah	http://www.wikidata.org/entity/Q2095353
2153	Sesungguhnya Allah tidak menyukai orang-orang yang berlebih-lebihan .	Allah	http://www.wikidata.org/entity/Q2095353
873	Yang demikian itu lebih adil di sisi Allah  lebih dapat menguatkan kesaksian  dan lebih mendekatkan kamu pada ketidakraguan  kecuali jika hal itu merupakan perniagaan tunai yang kamu jalankan di antara kamu .	Allah	http://www.wikidata.org/entity/Q2095353
1455	Allah Maha Mengetahui lagi Mahabijaksana .	Allah	http://www.wikidata.org/entity/Q2095353
672	Sesungguhnya Allah menyukai orang-orang yang bertobat dan menyukai orang-orang yang menyucikan diri .	Allah	http://www.wikidata.org/entity/Q2095353
307	Berimanlah kamu kepada apa ( Al-Qur'an ) yang telah Aku turunkan sebagai pembenar bagi apa yang ada pada kamu ( Taurat ) dan janganlah kamu menjadi orang yang pertama kafir kepadanya .	Al-Qur'an	http://www.wikidata.org/entity/Q428
307	Berimanlah kamu kepada apa ( Al-Qur'an ) yang telah Aku turunkan sebagai pembenar bagi apa yang ada pada kamu ( Taurat ) dan janganlah kamu menjadi orang yang pertama kafir kepadanya .	Taurat	http://www.wikidata.org/entity/Q2383104
1753	Siapa yang tidak memutuskan ( suatu urusan ) menurut ketentuan yang diturunkan Allah  maka mereka itulah orang-orang zalim .	Allah	http://www.wikidata.org/entity/Q2095353
2534	Sesungguhnya Allah Maha Mengetahui lagi Mahakuasa .	Allah	http://www.wikidata.org/entity/Q2095353
994	Jika mereka berpaling  ( ketahuilah ) bahwa sesungguhnya Allah Maha Mengetahui orang-orang yang berbuat kerusakan .	Allah	http://www.wikidata.org/entity/Q2095353
224	"Bahkan  apakah ( pantas ) mereka mengatakan  "" Dia ( Nabi Muhammad ) telah membuat-buat ( Al-Qur'an ) itu . "" ? Katakanlah"	Muhammad	http://www.wikidata.org/entity/Q9458
224	"Bahkan  apakah ( pantas ) mereka mengatakan  "" Dia ( Nabi Muhammad ) telah membuat-buat ( Al-Qur'an ) itu . "" ? Katakanlah"	Al-Qur'an	http://www.wikidata.org/entity/Q428
1464	Kepada masing-masing  Allah menjanjikan ( pahala ) yang terbaik ( surga )  ( tetapi ) Allah melebihkan orang-orang yang berjihad atas orang-orang yang duduk dengan pahala yang besar . ( Yaitu  ) beberapa derajat dari-Nya  serta ampunan dan rahmat .	Allah	http://www.wikidata.org/entity/Q2095353
1464	Kepada masing-masing  Allah menjanjikan ( pahala ) yang terbaik ( surga )  ( tetapi ) Allah melebihkan orang-orang yang berjihad atas orang-orang yang duduk dengan pahala yang besar . ( Yaitu  ) beberapa derajat dari-Nya  serta ampunan dan rahmat .	Allah	http://www.wikidata.org/entity/Q2095353
5	"Mereka ( para pemuka ) itu menjawab  "" Beri tangguhlah dia dan saudaranya dan utuslah ke kota-kota beberapa orang untuk mengumpulkan ( para penyihir ) ( agar ) mereka membawa semua penyihir yang pandai kepadamu . "" Para penyihir datang kepada Fir'aun . Mereka berkata  "" ( Apakah ) kami benar-benar akan mendapat imbalan jika kami menang ? """	Fir'aun	http://www.wikidata.org/entity/Q37110
754	"Nabi mereka berkata kepada mereka  "" Sesungguhnya tanda kerajaannya ialah datangnya Tabut kepadamu yang di dalamnya terdapat ketenangan dari Tuhanmu dan sisa dari apa yang ditinggalkan oleh keluarga Musa dan keluarga Harun yang dibawa oleh para malaikat ."	Tabut	http://www.wikidata.org/entity/Q131316
1764	Hanya kepada Allah kamu semua kembali  lalu Dia memberitahukan kepadamu apa yang selama ini kamu perselisihkan .	Allah	http://www.wikidata.org/entity/Q2095353
1144	Mereka berprasangka yang tidak benar terhadap Allah seperti sangkaan jahiliah .	Allah	http://www.wikidata.org/entity/Q2095353
2047	"Siapakah yang lebih zalim daripada orang-orang yang mengada-adakan dusta terhadap Allah atau yang berkata  "" Telah diwahyukan kepadaku  "" padahal tidak diwahyukan sesuatu pun kepadanya dan orang yang berkata  "" Aku akan mendatangkan seperti yang diturunkan Allah . "" Seandainya saja engkau melihat pada waktu orang-orang zalim itu ( berada ) dalam kesakitan sakratulmaut  sedang para malaikat memukul dengan tangannya ( sembari berkata )  "" Keluarkanlah nyawamu ! """	Allah	http://www.wikidata.org/entity/Q2095353
2047	"Siapakah yang lebih zalim daripada orang-orang yang mengada-adakan dusta terhadap Allah atau yang berkata  "" Telah diwahyukan kepadaku  "" padahal tidak diwahyukan sesuatu pun kepadanya dan orang yang berkata  "" Aku akan mendatangkan seperti yang diturunkan Allah . "" Seandainya saja engkau melihat pada waktu orang-orang zalim itu ( berada ) dalam kesakitan sakratulmaut  sedang para malaikat memukul dengan tangannya ( sembari berkata )  "" Keluarkanlah nyawamu ! """	Allah	http://www.wikidata.org/entity/Q2095353
2017	"Dialah Yang Mahabijaksana lagi Mahateliti . ( Ingatlah ) ketika Ibrahim berkata kepada ayahnya  Azar  "" Apakah ( pantas ) engkau menjadikan berhala-berhala itu sebagai tuhan ? Sesungguhnya"	Yang Mahabijaksana lagi Mahateliti	http://www.wikidata.org/entity/Q2095353
2017	"Dialah Yang Mahabijaksana lagi Mahateliti . ( Ingatlah ) ketika Ibrahim berkata kepada ayahnya  Azar  "" Apakah ( pantas ) engkau menjadikan berhala-berhala itu sebagai tuhan ? Sesungguhnya"	Ibrahim	http://www.wikidata.org/entity/Q1768161
2017	"Dialah Yang Mahabijaksana lagi Mahateliti . ( Ingatlah ) ketika Ibrahim berkata kepada ayahnya  Azar  "" Apakah ( pantas ) engkau menjadikan berhala-berhala itu sebagai tuhan ? Sesungguhnya"	Azar	http://www.wikidata.org/entity/Q16166505
2300	Ini adalah unta betina Allah untuk kamu sebagai mukjizat .	Allah	http://www.wikidata.org/entity/Q2095353
1471	Siapa yang berhijrah di jalan Allah niscaya akan mendapatkan di bumi ini tempat hijrah yang banyak dan kelapangan ( rezeki dan hidup ) .	Allah	http://www.wikidata.org/entity/Q2095353
1471	Siapa yang berhijrah di jalan Allah niscaya akan mendapatkan di bumi ini tempat hijrah yang banyak dan kelapangan ( rezeki dan hidup ) .	bumi	http://www.wikidata.org/entity/Q2
968	"Dia berbicara dengan manusia ( sewaktu ) dalam buaian dan ketika sudah dewasa serta termasuk orang-orang saleh . "" Dia ( Maryam ) berkata  "" Wahai Tuhanku  bagaimana mungkin aku akan mempunyai anak  padahal tidak ada seorang laki-laki pun yang menyentuhku ? """	Maryam	http://www.wikidata.org/entity/Q1478857
1584	Ahlulkitab meminta kepadamu ( Nabi Muhammad ) agar engkau menurunkan sebuah kitab dari langit kepada mereka .	Ahlulkitab	http://www.wikidata.org/entity/Q216565
1584	Ahlulkitab meminta kepadamu ( Nabi Muhammad ) agar engkau menurunkan sebuah kitab dari langit kepada mereka .	Muhammad	http://www.wikidata.org/entity/Q9458
1844	Maka  Allah memberi pahala kepada mereka atas sesuatu yang telah mereka ucapkan  ( yaitu ) surga yang mengalir di bawahnya sungai-sungai  sedang mereka kekal di dalamnya . Itulah balasan ( bagi ) orang-orang yang berbuat kebaikan .	Allah	http://www.wikidata.org/entity/Q2095353
776	Allah  tidak ada tuhan selain Dia  Yang Mahahidup lagi terus-menerus mengurus ( makhluk-Nya ) .	Allah	http://www.wikidata.org/entity/Q2095353
776	Allah  tidak ada tuhan selain Dia  Yang Mahahidup lagi terus-menerus mengurus ( makhluk-Nya ) .	Yang Mahahidup	http://www.wikidata.org/entity/Q2095353
1103	Taatilah Allah dan Rasul ( Nabi Muhammad ) agar kamu diberi rahmat .	Allah	http://www.wikidata.org/entity/Q2095353
1103	Taatilah Allah dan Rasul ( Nabi Muhammad ) agar kamu diberi rahmat .	Muhammad	http://www.wikidata.org/entity/Q9458
962	"Dia ( Maryam ) menjawab  "" Itu dari Allah . "" Sesungguhnya Allah memberi rezeki kepada siapa yang Dia kehendaki tanpa perhitungan . Di sanalah Zakaria berdoa kepada Tuhannya ."	Maryam	http://www.wikidata.org/entity/Q1478857
962	"Dia ( Maryam ) menjawab  "" Itu dari Allah . "" Sesungguhnya Allah memberi rezeki kepada siapa yang Dia kehendaki tanpa perhitungan . Di sanalah Zakaria berdoa kepada Tuhannya ."	Allah	http://www.wikidata.org/entity/Q2095353
962	"Dia ( Maryam ) menjawab  "" Itu dari Allah . "" Sesungguhnya Allah memberi rezeki kepada siapa yang Dia kehendaki tanpa perhitungan . Di sanalah Zakaria berdoa kepada Tuhannya ."	Allah	http://www.wikidata.org/entity/Q2095353
962	"Dia ( Maryam ) menjawab  "" Itu dari Allah . "" Sesungguhnya Allah memberi rezeki kepada siapa yang Dia kehendaki tanpa perhitungan . Di sanalah Zakaria berdoa kepada Tuhannya ."	Zakaria	http://www.wikidata.org/entity/Q2420409
123	"Katakanlah  "" Sesungguhnya pengetahuan tentangnya hanya ada pada Tuhanku . Tidak ada ( seorang pun ) yang dapat menjelaskan waktu terjadinya selain Dia . ( Kiamat ) itu sangat berat ( huru-haranya bagi makhluk yang ) di langit dan di bumi ."	Kiamat	http://www.wikidata.org/entity/Q12200906
123	"Katakanlah  "" Sesungguhnya pengetahuan tentangnya hanya ada pada Tuhanku . Tidak ada ( seorang pun ) yang dapat menjelaskan waktu terjadinya selain Dia . ( Kiamat ) itu sangat berat ( huru-haranya bagi makhluk yang ) di langit dan di bumi ."	bumi	http://www.wikidata.org/entity/Q2
508	Maka  siapa beribadah haji ke Baitullah atau berumrah  tidak ada dosa baginya mengerjakan sai antara keduanya .	haji	http://www.wikidata.org/entity/Q234915
508	Maka  siapa beribadah haji ke Baitullah atau berumrah  tidak ada dosa baginya mengerjakan sai antara keduanya .	Baitullah	http://www.wikidata.org/entity/Q29466
143	Jika setan benar-benar menggodamu dengan halus  berlindunglah kepada Allah .	Allah	http://www.wikidata.org/entity/Q2095353
2438	Allah menciptakan apa yang tidak kamu ketahui .	Allah	http://www.wikidata.org/entity/Q2095353
2104	Padahal  Allah telah menjelaskan secara rinci kepadamu sesuatu yang Dia haramkan kepadamu  kecuali jika kamu dalam keadaan terpaksa .	Allah	http://www.wikidata.org/entity/Q2095353
746	Berperanglah kamu di jalan Allah dan ketahuilah bahwa Allah Maha Mendengar lagi Maha Mengetahui .	Allah	http://www.wikidata.org/entity/Q2095353
746	Berperanglah kamu di jalan Allah dan ketahuilah bahwa Allah Maha Mendengar lagi Maha Mengetahui .	Allah	http://www.wikidata.org/entity/Q2095353
433	Sesungguhnya Kami telah mengutusmu ( Nabi Muhammad ) dengan hak sebagai pembawa berita gembira dan pemberi peringatan .	Muhammad	http://www.wikidata.org/entity/Q9458
