sent_id	sentence	entity	uri
1735	Semula, 17 persen utang Indofood berupa utang jangka pendek dan sisanya 83 persen jangka panjang.	Indofood	http://www.wikidata.org/entity/Q3930665
401	Posisi ketiga diisi oleh album dari soundtrack film Walt Disney ' Teen Beach Movie ' yang berhasil terjual 57 kopi.	Walt Disney	http://www.wikidata.org/entity/Q7414
401	Posisi ketiga diisi oleh album dari soundtrack film Walt Disney ' Teen Beach Movie ' yang berhasil terjual 57 kopi.	Teen Beach Movie	http://www.wikidata.org/entity/Q2708392
741	Dari jarak 22 meter, Bale melepaskan bola melewati pagar betis tapi hanya bersarang di atas mistar.	Bale	http://www.wikidata.org/entity/Q184586
1498	Bermula dari situlah talenta-nya akhirnya tercium dan bisa mendapatkan kesempat untuk masuk ke Disney Channel.	Disney Channel	http://www.wikidata.org/entity/Q178837
1020	Dalam UU Nomor 22 Tahun 2009 tentang Lalu Lintas dan Angkutan Jalan tidak diatur tentang adanya ojek online seperti Go-Jek.	Go-Jek	http://www.wikidata.org/entity/Q20426955
663	Presiden Amerika Serikat (AS) Barack Obama mengaku sudah mengenal masyarakat dan keindahan Asia Tenggara sejak masih kecil, ketika tinggal di Indonesia selama beberapa tahun.	Amerika Serikat	http://www.wikidata.org/entity/Q30
663	Presiden Amerika Serikat (AS) Barack Obama mengaku sudah mengenal masyarakat dan keindahan Asia Tenggara sejak masih kecil, ketika tinggal di Indonesia selama beberapa tahun.	AS	http://www.wikidata.org/entity/Q30
663	Presiden Amerika Serikat (AS) Barack Obama mengaku sudah mengenal masyarakat dan keindahan Asia Tenggara sejak masih kecil, ketika tinggal di Indonesia selama beberapa tahun.	Barack Obama	http://www.wikidata.org/entity/Q76
663	Presiden Amerika Serikat (AS) Barack Obama mengaku sudah mengenal masyarakat dan keindahan Asia Tenggara sejak masih kecil, ketika tinggal di Indonesia selama beberapa tahun.	Asia Tenggara	http://www.wikidata.org/entity/Q11708
663	Presiden Amerika Serikat (AS) Barack Obama mengaku sudah mengenal masyarakat dan keindahan Asia Tenggara sejak masih kecil, ketika tinggal di Indonesia selama beberapa tahun.	Indonesia	http://www.wikidata.org/entity/Q252
649	PDIP sebelumnya mengirim sinyal kuat menginginkan sejumlah kursi menteri digeser.	PDIP	http://www.wikidata.org/entity/Q1186306
1026	Sebelumnya, Wapres JK sempat mengungkapkan demo sopir taksi hari ini membuat dirinya terjebak macet hingga terlambat tiba di Kementerian PU Pera.	JK	http://www.wikidata.org/entity/Q76354
1026	Sebelumnya, Wapres JK sempat mengungkapkan demo sopir taksi hari ini membuat dirinya terjebak macet hingga terlambat tiba di Kementerian PU Pera.	Kementerian PU Pera	http://www.wikidata.org/entity/Q12490748
1070	Namun, DPR merasa perlu mendengar pandangan terakhir Pemerintah sekali lagi terkait RUU Tax Amnesty, sehingga DPR meminta rapat konsultasi dengan Presiden Jokowi.	DPR	http://www.wikidata.org/entity/Q2670027
1070	Namun, DPR merasa perlu mendengar pandangan terakhir Pemerintah sekali lagi terkait RUU Tax Amnesty, sehingga DPR meminta rapat konsultasi dengan Presiden Jokowi.	DPR	http://www.wikidata.org/entity/Q2670027
1070	Namun, DPR merasa perlu mendengar pandangan terakhir Pemerintah sekali lagi terkait RUU Tax Amnesty, sehingga DPR meminta rapat konsultasi dengan Presiden Jokowi.	Jokowi	http://www.wikidata.org/entity/Q3318231
502	Telkom juga belum menganggarkan biaya pengambilalihan KSO pada tahun 2005 ini.	Telkom	http://www.wikidata.org/entity/Q2305438
891	PT Indofood CBP Sukses Makmur (Consumer Branded Product), anak usaha PT Indofood Sukses Makmur Tbk (INDF) menunjuk 4 sekuritas untuk menangani penawaran saham perdana (Initial Public Offering/IPO) terdiri dari 3 sekuritas asing dan 1 sekuritas lokal.	PT Indofood CBP Sukses Makmur	http://www.wikidata.org/entity/Q105624046
891	PT Indofood CBP Sukses Makmur (Consumer Branded Product), anak usaha PT Indofood Sukses Makmur Tbk (INDF) menunjuk 4 sekuritas untuk menangani penawaran saham perdana (Initial Public Offering/IPO) terdiri dari 3 sekuritas asing dan 1 sekuritas lokal.	PT Indofood Sukses Makmur Tbk	http://www.wikidata.org/entity/Q3930665
891	PT Indofood CBP Sukses Makmur (Consumer Branded Product), anak usaha PT Indofood Sukses Makmur Tbk (INDF) menunjuk 4 sekuritas untuk menangani penawaran saham perdana (Initial Public Offering/IPO) terdiri dari 3 sekuritas asing dan 1 sekuritas lokal.	INDF	http://www.wikidata.org/entity/Q3930665
1021	Sebenarnya PKB tidak terlalu mempermasalahkan soal adanya kemungkinan presiden memberi jatah bagi partai-partai KMP yang kini mendukung pemerintah.	PKB	http://www.wikidata.org/entity/Q1257317
560	Pelantikan Pudji sebagai Dirjen Perhubungan Darat dilaksanakan pada Kamis (7/4) kemarin.	Pudji	http://www.wikidata.org/entity/Q17410950
429	Apakah PAN yang telah masuk barisan pendukung pemerintah bakal dapat kursi menteri? Tampil	PAN	http://www.wikidata.org/entity/Q2434365
2030	Presiden ketiga RI BJ Habibie menitipkan pesan kepada ' anak intelektual '-nya itu.	RI	http://www.wikidata.org/entity/Q252
2030	Presiden ketiga RI BJ Habibie menitipkan pesan kepada ' anak intelektual '-nya itu.	BJ Habibie	http://www.wikidata.org/entity/Q252
2030	Presiden ketiga RI BJ Habibie menitipkan pesan kepada ' anak intelektual '-nya itu.	anak intelektual	https://www.wikidata.org/wiki/Q4263230
948	Kata Jonan saat menggelar jumpa pers di kantornya, Jalan Medan Merdeka Barat, Jakarta Pusat, Selasa (22/3/2016).	Jonan	http://www.wikidata.org/entity/Q16182287
948	Kata Jonan saat menggelar jumpa pers di kantornya, Jalan Medan Merdeka Barat, Jakarta Pusat, Selasa (22/3/2016).	Jakarta Pusat	http://www.wikidata.org/entity/Q10109
748	Barisan Remaja Nahdlatul Ulama Bersatu (BARANUSA) zona Sumatera dan Kalimantan mendukung Hasyim Muzadi sebagai cawapres Megawati Soekarnoputri.	Sumatera	http://www.wikidata.org/entity/Q3492
748	Barisan Remaja Nahdlatul Ulama Bersatu (BARANUSA) zona Sumatera dan Kalimantan mendukung Hasyim Muzadi sebagai cawapres Megawati Soekarnoputri.	Kalimantan	http://www.wikidata.org/entity/Q19745966
748	Barisan Remaja Nahdlatul Ulama Bersatu (BARANUSA) zona Sumatera dan Kalimantan mendukung Hasyim Muzadi sebagai cawapres Megawati Soekarnoputri.	Hasyim Muzadi	http://www.wikidata.org/entity/Q5680756
748	Barisan Remaja Nahdlatul Ulama Bersatu (BARANUSA) zona Sumatera dan Kalimantan mendukung Hasyim Muzadi sebagai cawapres Megawati Soekarnoputri.	Megawati Soekarnoputri	http://www.wikidata.org/entity/Q76179
1084	Tidak diketahui apa yang dicatat SBY yang juga akan menyampaikan pidato kebangsaan di urutan ke-3, usai Presiden ke-5 Megawati Soekarnoputri.	SBY	http://www.wikidata.org/entity/Q57405
1084	Tidak diketahui apa yang dicatat SBY yang juga akan menyampaikan pidato kebangsaan di urutan ke-3, usai Presiden ke-5 Megawati Soekarnoputri.	Megawati Soekarnoputri	http://www.wikidata.org/entity/Q76179
222	Djadi Soegiarto, Communication Manager Telkom Divre V Jawa Timur mengatakan, Madura merupakan daerah potensial untuk implementasi MSOAN.	Telkom	http://www.wikidata.org/entity/Q2305438
222	Djadi Soegiarto, Communication Manager Telkom Divre V Jawa Timur mengatakan, Madura merupakan daerah potensial untuk implementasi MSOAN.	Jawa Timur	http://www.wikidata.org/entity/Q3586
222	Djadi Soegiarto, Communication Manager Telkom Divre V Jawa Timur mengatakan, Madura merupakan daerah potensial untuk implementasi MSOAN.	Madura	http://www.wikidata.org/entity/Q208134
1004	Kami berada dalam jalur yang benar," ucap Aguero lewat cuitan di twitter.	Aguero	http://www.wikidata.org/entity/Q119562
1004	Kami berada dalam jalur yang benar," ucap Aguero lewat cuitan di twitter.	twitter	http://www.wikidata.org/entity/Q918
1200	Beberapa pihak menilai, Apple mulai cemas dengan sepak terjang Samsung sehingga mereka melancarkan gugatan hukum.	Apple	http://www.wikidata.org/entity/Q312
1200	Beberapa pihak menilai, Apple mulai cemas dengan sepak terjang Samsung sehingga mereka melancarkan gugatan hukum.	Samsung	http://www.wikidata.org/entity/Q20718
529	Ratu Elizabeth sudah melihat cicitnya, Charlotte Elizabeth Diana, untuk pertama kalinya di Istana Kensington.	Elizabeth	http://www.wikidata.org/entity/Q9682
529	Ratu Elizabeth sudah melihat cicitnya, Charlotte Elizabeth Diana, untuk pertama kalinya di Istana Kensington.	Charlotte Elizabeth Diana	http://www.wikidata.org/entity/Q18002970
529	Ratu Elizabeth sudah melihat cicitnya, Charlotte Elizabeth Diana, untuk pertama kalinya di Istana Kensington.	Istana Kensington	http://www.wikidata.org/entity/Q207385
997	Kita akan mencermati bagaimana perkembangan peta politik yang ada di DKI.	DKI	http://www.wikidata.org/entity/Q3630
62	Tahun ini untuk mempromosikan pariwisata Korsel di luar negeri, Korea Tourism Organization akan memproduksi iklan promosi dengan pemeran utama drama populer " The Descendant of the Sun " , Song Joong Ki, sebagai pemeran utamanya dengan harapan dapat memenangkan hati para penggemar Korean wave di dunia.	Korsel	http://www.wikidata.org/entity/Q884
62	Tahun ini untuk mempromosikan pariwisata Korsel di luar negeri, Korea Tourism Organization akan memproduksi iklan promosi dengan pemeran utama drama populer " The Descendant of the Sun " , Song Joong Ki, sebagai pemeran utamanya dengan harapan dapat memenangkan hati para penggemar Korean wave di dunia.	Korea Tourism Organization	http://www.wikidata.org/entity/Q484445
62	Tahun ini untuk mempromosikan pariwisata Korsel di luar negeri, Korea Tourism Organization akan memproduksi iklan promosi dengan pemeran utama drama populer " The Descendant of the Sun " , Song Joong Ki, sebagai pemeran utamanya dengan harapan dapat memenangkan hati para penggemar Korean wave di dunia.	Song Joong Ki	http://www.wikidata.org/entity/Q485517
625	Meski begitu, jika memang nantinya PAN diajak masuk dalam Kabinet Kerja, Yandri menyebut pihaknya akan menyiapkan kader terbaik.	PAN	http://www.wikidata.org/entity/Q2434365
625	Meski begitu, jika memang nantinya PAN diajak masuk dalam Kabinet Kerja, Yandri menyebut pihaknya akan menyiapkan kader terbaik.	Kabinet Kerja	http://www.wikidata.org/entity/Q18342125
625	Meski begitu, jika memang nantinya PAN diajak masuk dalam Kabinet Kerja, Yandri menyebut pihaknya akan menyiapkan kader terbaik.	Yandri	http://www.wikidata.org/entity/Q96989494
938	Bahkan nominal gaji Yoyok dan Wakilnya, Soetadi dipamerkan agar masyarakat tahu.	Yoyok	http://www.wikidata.org/entity/Q17411728
178	Morgan pun hanya bisa menyaksikan teman-temannya berlatih teknik bersama pelatih.	Morgan	http://www.wikidata.org/entity/Q1392500
1802	Jika di 10 pertemuan sebelumnya, Tuchel selalu didominasi oleh Klopp.	Tuchel	http://www.wikidata.org/entity/Q702233
1802	Jika di 10 pertemuan sebelumnya, Tuchel selalu didominasi oleh Klopp.	Klopp	http://www.wikidata.org/entity/Q83106
802	Komisi Pengawasan dan Persaingan Usaha (KPPU) pernah mengirimkan masukan ke Menhub Ignasius Jonan.	Komisi Pengawasan dan Persaingan Usaha	http://www.wikidata.org/entity/Q4196828
802	Komisi Pengawasan dan Persaingan Usaha (KPPU) pernah mengirimkan masukan ke Menhub Ignasius Jonan.	KPPU	http://www.wikidata.org/entity/Q4196828
802	Komisi Pengawasan dan Persaingan Usaha (KPPU) pernah mengirimkan masukan ke Menhub Ignasius Jonan.	Ignasius Jonan	http://www.wikidata.org/entity/Q16182287
117	Menteri Pendidikan dan Kebudayaan (Mendikbud) Anies Baswedan mengatakan, pelaksanaan hari pertama penyelenggaraan Ujian Nasional (UN) dan Ujian Nasional Berbasis Komputer (UNBK) berjalan lancar.	Anies Baswedan	http://www.wikidata.org/entity/Q4263230
935	Menteri Perindustrian Saleh Husin mengunjungi pameran Indonesia International Motor Show.	Saleh Husin	http://www.wikidata.org/entity/Q19745898
935	Menteri Perindustrian Saleh Husin mengunjungi pameran Indonesia International Motor Show.	Indonesia International Motor Show	http://www.wikidata.org/entity/Q1151550
1580	Pemulihan Jaringan Disampaikan Awaludin, personil Telkom telah memulihkan seluruh infrastruktur telekomunikasi utama.	Awaludin	https://www.wikidata.org/wiki/Q97243394
1580	Pemulihan Jaringan Disampaikan Awaludin, personil Telkom telah memulihkan seluruh infrastruktur telekomunikasi utama.	Telkom	http://www.wikidata.org/entity/Q2305438
1168	"Sampai hari ini dalam jadwal belum ada kegiatan hadir di situ," ucap Johan Budi usai rapat paripurna kabinet di Komplek Istana, Jakarta, Kamis (7/4/2016).	Johan Budi	http://www.wikidata.org/entity/Q19737685
1168	"Sampai hari ini dalam jadwal belum ada kegiatan hadir di situ," ucap Johan Budi usai rapat paripurna kabinet di Komplek Istana, Jakarta, Kamis (7/4/2016).	Jakarta	http://www.wikidata.org/entity/Q3630
566	Saat ini Sandra bekerja sama dengan pihak Walt Disney kawasan Asia Tenggara bertajuk ' Re-Imagined Disney Princess Calender '.	Sandra	http://www.wikidata.org/entity/Q275463
566	Saat ini Sandra bekerja sama dengan pihak Walt Disney kawasan Asia Tenggara bertajuk ' Re-Imagined Disney Princess Calender '.	Walt Disney	http://www.wikidata.org/entity/Q7414
566	Saat ini Sandra bekerja sama dengan pihak Walt Disney kawasan Asia Tenggara bertajuk ' Re-Imagined Disney Princess Calender '.	Asia Tenggara	http://www.wikidata.org/entity/Q11708
566	Saat ini Sandra bekerja sama dengan pihak Walt Disney kawasan Asia Tenggara bertajuk ' Re-Imagined Disney Princess Calender '.	Disney	http://www.wikidata.org/entity/Q7414
1747	Putri Pangeran William dan Putri Kate tersebut merupakan ahli waris takhta urutan keempat Kerajaan Inggris.	William	https://www.wikidata.org/wiki/Q36812
1747	Putri Pangeran William dan Putri Kate tersebut merupakan ahli waris takhta urutan keempat Kerajaan Inggris.	Kate	http://www.wikidata.org/entity/Q10479
1747	Putri Pangeran William dan Putri Kate tersebut merupakan ahli waris takhta urutan keempat Kerajaan Inggris.	Kerajaan	http://www.wikidata.org/entity/Q6063
1747	Putri Pangeran William dan Putri Kate tersebut merupakan ahli waris takhta urutan keempat Kerajaan Inggris.	Inggris	http://www.wikidata.org/entity/Q6063
547	Polda Metro Jaya menjamin proses seleksi dalam tahapan penerimaan calon Taruna Akpol, Bintara, Bintara Khusus Penyidik Pembantu dan Tamtama Polri Tahun Ajaran 2016 dilakukan secara transparan dan akuntabel.	Polda Metro Jaya	http://www.wikidata.org/entity/Q12490960
547	Polda Metro Jaya menjamin proses seleksi dalam tahapan penerimaan calon Taruna Akpol, Bintara, Bintara Khusus Penyidik Pembantu dan Tamtama Polri Tahun Ajaran 2016 dilakukan secara transparan dan akuntabel.	Polri	http://www.wikidata.org/entity/Q3103954
294	Bagaimana tidak, pria asal Meruya, Jakarta, ini rela mengantre Samsung Galaxy S III sejak pagi-pagi buta demi memenuhi hasrat putrinya.	Jakarta	http://www.wikidata.org/entity/Q3630
294	Bagaimana tidak, pria asal Meruya, Jakarta, ini rela mengantre Samsung Galaxy S III sejak pagi-pagi buta demi memenuhi hasrat putrinya.	Samsung	http://www.wikidata.org/entity/Q20718
762	Selain itu, ini juga merupakan kekalahan pertama yang diderita Federer dari Gonzalez dalam 11 pertandingan yang sudah pernah mereka jalani.	Federer	http://www.wikidata.org/entity/Q1426
762	Selain itu, ini juga merupakan kekalahan pertama yang diderita Federer dari Gonzalez dalam 11 pertandingan yang sudah pernah mereka jalani.	Gonzalez	http://www.wikidata.org/entity/Q208517
593	"Mencoba kumpulkan teman-teman di sekitar Batang yang mau berbagi kebaikan, berbagi ilmu," kata Yoyok kepada detikcom, Minggu (13/3/2016).	Batang	http://www.wikidata.org/entity/Q10607
593	"Mencoba kumpulkan teman-teman di sekitar Batang yang mau berbagi kebaikan, berbagi ilmu," kata Yoyok kepada detikcom, Minggu (13/3/2016).	Yoyok	http://www.wikidata.org/entity/Q17411728
593	"Mencoba kumpulkan teman-teman di sekitar Batang yang mau berbagi kebaikan, berbagi ilmu," kata Yoyok kepada detikcom, Minggu (13/3/2016).	detikcom	http://www.wikidata.org/entity/Q12481355
805	PSG kemudian berbalik memimpin berkat gol Adrien Rabiot, yang bisa dibalas oleh City lewat sontekan Fernandinho.	PSG	http://www.wikidata.org/entity/Q483020
805	PSG kemudian berbalik memimpin berkat gol Adrien Rabiot, yang bisa dibalas oleh City lewat sontekan Fernandinho.	Adrien Rabiot	http://www.wikidata.org/entity/Q18962
805	PSG kemudian berbalik memimpin berkat gol Adrien Rabiot, yang bisa dibalas oleh City lewat sontekan Fernandinho.	City	http://www.wikidata.org/entity/Q50602
805	PSG kemudian berbalik memimpin berkat gol Adrien Rabiot, yang bisa dibalas oleh City lewat sontekan Fernandinho.	Fernandinho	http://www.wikidata.org/entity/Q459356
955	Mereka juga nyaris merengkuh trofi Liga Champions di musim 2012/2013, namun kalah tipis 1-2 dari rival senegara, Bayern Munich, di final.	Bayern Munich	http://www.wikidata.org/entity/Q15789
1863	Presiden Joko Widodo hari ini mengumpulkan para menterinya untuk menggelar sidang paripurna kabinet kerja.	Joko Widodo	http://www.wikidata.org/entity/Q3318231
1863	Presiden Joko Widodo hari ini mengumpulkan para menterinya untuk menggelar sidang paripurna kabinet kerja.	kabinet kerja	http://www.wikidata.org/entity/Q18342125
292	Hasto menjelaskan, hal itu dilakukannya sebab saat Ketua Umum PDIP Megawati Soekarnoputri merayakan ulang tahun tanggal 23 Januari 2016 di Sentul, Bogor, Mega memberikan potongan tumpeng pertamanya untuk Ahok.	Hasto	http://www.wikidata.org/entity/Q109701811
292	Hasto menjelaskan, hal itu dilakukannya sebab saat Ketua Umum PDIP Megawati Soekarnoputri merayakan ulang tahun tanggal 23 Januari 2016 di Sentul, Bogor, Mega memberikan potongan tumpeng pertamanya untuk Ahok.	PDIP	http://www.wikidata.org/entity/Q1186306
292	Hasto menjelaskan, hal itu dilakukannya sebab saat Ketua Umum PDIP Megawati Soekarnoputri merayakan ulang tahun tanggal 23 Januari 2016 di Sentul, Bogor, Mega memberikan potongan tumpeng pertamanya untuk Ahok.	Megawati Soekarnoputri	http://www.wikidata.org/entity/Q1186306
292	Hasto menjelaskan, hal itu dilakukannya sebab saat Ketua Umum PDIP Megawati Soekarnoputri merayakan ulang tahun tanggal 23 Januari 2016 di Sentul, Bogor, Mega memberikan potongan tumpeng pertamanya untuk Ahok.	Sentul	http://www.wikidata.org/entity/Q11236636
292	Hasto menjelaskan, hal itu dilakukannya sebab saat Ketua Umum PDIP Megawati Soekarnoputri merayakan ulang tahun tanggal 23 Januari 2016 di Sentul, Bogor, Mega memberikan potongan tumpeng pertamanya untuk Ahok.	Bogor	https://www.wikidata.org/wiki/Q10363
292	Hasto menjelaskan, hal itu dilakukannya sebab saat Ketua Umum PDIP Megawati Soekarnoputri merayakan ulang tahun tanggal 23 Januari 2016 di Sentul, Bogor, Mega memberikan potongan tumpeng pertamanya untuk Ahok.	Mega	http://www.wikidata.org/entity/Q76179
292	Hasto menjelaskan, hal itu dilakukannya sebab saat Ketua Umum PDIP Megawati Soekarnoputri merayakan ulang tahun tanggal 23 Januari 2016 di Sentul, Bogor, Mega memberikan potongan tumpeng pertamanya untuk Ahok.	Ahok	http://www.wikidata.org/entity/Q3701615
644	PKB menegaskan akan melawan siapa pun yang mencoba mengambil kursi Mendes.	PKB	http://www.wikidata.org/entity/Q1257317
1315	Rumah produksi Walt Disney Pictures meraup pendapatan fantastis lewat ' The Jungle Book ' yang dirilis 15 April lalu.	Walt Disney Pictures	http://www.wikidata.org/entity/Q191224
1029	Samsung akhirnya memasarkan kamera poket digital seri ST1000 besutannya di Indonesia.	Samsung	http://www.wikidata.org/entity/Q20718
1029	Samsung akhirnya memasarkan kamera poket digital seri ST1000 besutannya di Indonesia.	Indonesia	http://www.wikidata.org/entity/Q252
1527	Dalam dua pertandingan terakhir, Napoli mampu memetik kemenangan atas Verona, yang semua didapat dengan catatan clean sheet.	Napoli	http://www.wikidata.org/entity/Q2641
1527	Dalam dua pertandingan terakhir, Napoli mampu memetik kemenangan atas Verona, yang semua didapat dengan catatan clean sheet.	Verona	http://www.wikidata.org/entity/Q8639
342	Dinas Pendidikan dan BAN PT sebagai pemeriksa bidang administrasi dan bidang kesehatan melibatkan tim dokter dari IDI(Ikatan Dokter Indonesia).	BAN PT	http://www.wikidata.org/entity/Q12473184
342	Dinas Pendidikan dan BAN PT sebagai pemeriksa bidang administrasi dan bidang kesehatan melibatkan tim dokter dari IDI(Ikatan Dokter Indonesia).	IDI(Ikatan Dokter Indonesia	https://www.wikidata.org/wiki/Q12486294
119	Suasana makin cair ketika beberapa anggota staf Istana Negara ikut berjoget.	Istana Negara	http://www.wikidata.org/entity/Q6088540
146	Dia memilih studi mengenai Intervensi Sosial pada program Magister Fakultas Psikologi Universitas Indonesia.	Fakultas Psikologi Universitas Indonesia	https://www.wikidata.org/wiki/Q12482760
1408	Arnold sendiri menyumbang satu gol, sementara satu gol lainnya dicetak oleh Ricardo Rodriguez dari titik putih.	Arnold	http://www.wikidata.org/entity/Q1093851
1408	Arnold sendiri menyumbang satu gol, sementara satu gol lainnya dicetak oleh Ricardo Rodriguez dari titik putih.	Ricardo Rodriguez	http://www.wikidata.org/entity/Q666506
824	Mulai dari kenaikan iuran BPJS Kesehatan dan aiport tax di bandara, sampai turunnya harga Bahan Bakar Minyak (BBM).	BPJS Kesehatan	http://www.wikidata.org/entity/Q12472745
599	 Bang Bang Bang ' milik Big Bang, ' Let Us Just Love ' yang dipopulerkan oleh A Pink, G-Friend ' Me Gustas Tu ' dan ' 100 Years of Life ' milik Lee Ae Ran diputar dengan volume maksimal.	Big Bang	http://www.wikidata.org/entity/Q282104
599	 Bang Bang Bang ' milik Big Bang, ' Let Us Just Love ' yang dipopulerkan oleh A Pink, G-Friend ' Me Gustas Tu ' dan ' 100 Years of Life ' milik Lee Ae Ran diputar dengan volume maksimal.	A Pink	http://www.wikidata.org/entity/Q483286
599	 Bang Bang Bang ' milik Big Bang, ' Let Us Just Love ' yang dipopulerkan oleh A Pink, G-Friend ' Me Gustas Tu ' dan ' 100 Years of Life ' milik Lee Ae Ran diputar dengan volume maksimal.	G-Friend	http://www.wikidata.org/entity/Q18733030
599	 Bang Bang Bang ' milik Big Bang, ' Let Us Just Love ' yang dipopulerkan oleh A Pink, G-Friend ' Me Gustas Tu ' dan ' 100 Years of Life ' milik Lee Ae Ran diputar dengan volume maksimal.	Lee Ae Ran	http://www.wikidata.org/entity/Q21710299
990	Itulah hal bagusnya, Anda bisa menjalani malam yang buruk tapi laga keduanya masih ada," imbuh pria Prancis ini di situs resmi UEFA.	Prancis	http://www.wikidata.org/entity/Q142
990	Itulah hal bagusnya, Anda bisa menjalani malam yang buruk tapi laga keduanya masih ada," imbuh pria Prancis ini di situs resmi UEFA.	UEFA	http://www.wikidata.org/entity/Q35572
966	Hal tersebut diungkapkan Sekjen PDIP Pramono Anung saat jumpa pers di Megawati Institute, Jl Proklamasi, Jakarta Pusat, Kamis (22/1/2009).	PDIP	http://www.wikidata.org/entity/Q1186306
966	Hal tersebut diungkapkan Sekjen PDIP Pramono Anung saat jumpa pers di Megawati Institute, Jl Proklamasi, Jakarta Pusat, Kamis (22/1/2009).	Pramono Anung	http://www.wikidata.org/entity/Q1186306
966	Hal tersebut diungkapkan Sekjen PDIP Pramono Anung saat jumpa pers di Megawati Institute, Jl Proklamasi, Jakarta Pusat, Kamis (22/1/2009).	Jakarta Pusat	http://www.wikidata.org/entity/Q10109
2061	"Itu dalah pertandingan yang gila, di mana kami sepenuhnya terlibat di dalamnya," ujar Hart seperti dikutip dari situs resmi UEFA.	Hart	http://www.wikidata.org/entity/Q187184
2061	"Itu dalah pertandingan yang gila, di mana kami sepenuhnya terlibat di dalamnya," ujar Hart seperti dikutip dari situs resmi UEFA.	UEFA	http://www.wikidata.org/entity/Q35572
1154	Saat menyampaikan pernyataan ini, kata Presiden, kesepuluh WNI sudah berada di Bandar Udara Sambuanga, Filipina.	Bandar Udara Sambuanga	http://www.wikidata.org/entity/Q1200033
1154	Saat menyampaikan pernyataan ini, kata Presiden, kesepuluh WNI sudah berada di Bandar Udara Sambuanga, Filipina.	Filipina	http://www.wikidata.org/entity/Q928
1060	Terserah presiden," ujar Zulkifli singkat kepada detikcom saat dihubungi terpisah, Senin (4/4).	Zulkifli	http://www.wikidata.org/entity/Q4260406
1060	Terserah presiden," ujar Zulkifli singkat kepada detikcom saat dihubungi terpisah, Senin (4/4).	detikcom	http://www.wikidata.org/entity/Q12481355
1220	Dalam hal itu penurunan semester I karena meningkatnya komoditas umum, sekarang sudah lebih mereda," kata Wakil Presiden Direktur PT Indofood Sukses Makmur Tbk Franciscus Welirang yang juga ketua umum Aptindo, Selasa malam, di Menara Jamsostek, Jakarta (23/9/2008).	PT Indofood Sukses Makmur Tbk	http://www.wikidata.org/entity/Q3930665
1220	Dalam hal itu penurunan semester I karena meningkatnya komoditas umum, sekarang sudah lebih mereda," kata Wakil Presiden Direktur PT Indofood Sukses Makmur Tbk Franciscus Welirang yang juga ketua umum Aptindo, Selasa malam, di Menara Jamsostek, Jakarta (23/9/2008).	Franciscus Welirang	http://www.wikidata.org/entity/Q3930665
1220	Dalam hal itu penurunan semester I karena meningkatnya komoditas umum, sekarang sudah lebih mereda," kata Wakil Presiden Direktur PT Indofood Sukses Makmur Tbk Franciscus Welirang yang juga ketua umum Aptindo, Selasa malam, di Menara Jamsostek, Jakarta (23/9/2008).	Jakarta	http://www.wikidata.org/entity/Q3630
312	Menurut Direktur Utama Telkom, Arwin Rasyid, ini menandai mulai siapnya Telkom-2 untuk penggunaan komersial.	Telkom	http://www.wikidata.org/entity/Q2305438
312	Menurut Direktur Utama Telkom, Arwin Rasyid, ini menandai mulai siapnya Telkom-2 untuk penggunaan komersial.	Arwin Rasyid	http://www.wikidata.org/entity/Q12472575
312	Menurut Direktur Utama Telkom, Arwin Rasyid, ini menandai mulai siapnya Telkom-2 untuk penggunaan komersial.	Telkom	http://www.wikidata.org/entity/Q2305438
1585	Jakarta-Maraton Premier League, yang dimulai musim panas tahun lalu, kian mendekati akhir.	Jakarta	http://www.wikidata.org/entity/Q3630
205	Kendaraan yang dinaiki JK terkena macet imbas demo dan sempat terlambat datang ke lokasi rapat di Kementerian PU Pera.	JK	http://www.wikidata.org/entity/Q76354
205	Kendaraan yang dinaiki JK terkena macet imbas demo dan sempat terlambat datang ke lokasi rapat di Kementerian PU Pera.	Kementerian PU Pera	http://www.wikidata.org/entity/Q12490748
1849	"Menhub sudah tegur Angkasa Pura 2 karena sudah hampir 2 minggu Bandara Halim tidak memiliki GM Bandara karena dimutasi ke Bandara Kualanamu," ujar Kapuskom Kementerian Perhubungan (Kemenhub) JA Barata kepada detikcom, Senin (4/4).	Angkasa Pura 2	http://www.wikidata.org/entity/Q18821719
1849	"Menhub sudah tegur Angkasa Pura 2 karena sudah hampir 2 minggu Bandara Halim tidak memiliki GM Bandara karena dimutasi ke Bandara Kualanamu," ujar Kapuskom Kementerian Perhubungan (Kemenhub) JA Barata kepada detikcom, Senin (4/4).	Bandara Halim	http://www.wikidata.org/entity/Q1032934
1849	"Menhub sudah tegur Angkasa Pura 2 karena sudah hampir 2 minggu Bandara Halim tidak memiliki GM Bandara karena dimutasi ke Bandara Kualanamu," ujar Kapuskom Kementerian Perhubungan (Kemenhub) JA Barata kepada detikcom, Senin (4/4).	Bandara Kualanamu	http://www.wikidata.org/entity/Q4273083
1849	"Menhub sudah tegur Angkasa Pura 2 karena sudah hampir 2 minggu Bandara Halim tidak memiliki GM Bandara karena dimutasi ke Bandara Kualanamu," ujar Kapuskom Kementerian Perhubungan (Kemenhub) JA Barata kepada detikcom, Senin (4/4).	Kementerian Perhubungan	http://www.wikidata.org/entity/Q6867637
